material,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51,Week 52
1898,11929.66,46303.87,147720.73,72256.26,94649.86,118590.24,86484.43,18901.02,28526.61,28020.8,26765.51,34835.63,71058.16,10197.46,5531.06,115411.87,49439.99,23120.65,18978.4,37558.75,24817.44,49839.52,143238.33,15498.96,15025.48,114592.55,26262.41,11041.87,29650.22,32567.02,24783.24,60305.5,4091.28,105024.4,16038.98,44562.61,16040.36,50915.48,118578.22,48796.84,52444.94,17586.9,48205.42,63148.44,260930.34,35747.89,17098.89,12747.59,63248.79,55371.73,45696.3,114973.23
1899,30282.55,636.52,44751.24,2943.8,30320.17,100469.07,56421.77,18460.54,64293.32,24849.11,33972.84,16606.86,45949.12,189475.33,26324.05,164204.18,39486.07,46717.26,29431.04,6209.91,27171.63,13496.66,9353.0,75347.76,77112.53,30960.13,33056.43,58021.12,32695.9,22651.43,28382.98,116551.21,43507.1,57614.74,41947.4,64378.7,9035.53,26394.02,2413.91,16008.1,10447.03,81397.29,30484.69,127699.84,10869.32,30179.46,23807.98,29150.97,11358.76,58298.01,13813.25,20463.53
1900,19870.34,24755.14,147351.53,11474.46,44841.14,109453.74,41973.4,77355.98,17889.6,27028.53,29678.14,56964.12,193149.59,39365.05,57502.24,28918.97,11372.24,70429.95,18779.69,105131.85,95168.33,104214.49,24223.22,128200.17,49039.03,25899.97,97370.53,16363.2,87067.23,65676.49,5017.1,166460.36,11057.88,122362.3,71313.91,75196.05,14736.79,38336.76,45498.49,47024.6,65640.7,7761.45,20332.12,55764.08,24275.03,83452.66,30616.21,33695.24,50008.8,40810.07,146548.75,35503.26
1901,20134.45,27252.59,48300.26,16204.18,29474.75,8453.41,9846.49,6779.95,22775.19,31598.51,78198.18,11950.04,16534.32,60508.92,15242.95,81771.57,9905.79,30325.33,64862.67,33140.1,39556.72,24169.33,60954.37,48254.62,23380.01,97069.33,58841.54,47094.86,40034.16,95415.69,23123.32,16016.12,96267.44,28935.06,28507.08,78884.13,59366.06,9837.14,19244.39,85160.92,30402.85,112318.02,65644.44,18397.15,50748.26,106360.18,20555.31,46612.82,11037.46,56479.08,11194.27,15922.19
1902,24325.74,15765.74,55568.38,29664.44,21179.46,8721.15,18094.03,58515.46,15090.31,34650.37,76781.68,45892.0,21067.17,69282.1,14570.15,12483.02,33706.15,58381.39,46171.0,82481.44,102564.67,90320.4,101897.51,45773.28,95410.12,126584.68,68486.32,44917.3,50242.93,11480.37,11331.2,51440.64,29863.95,6935.25,15089.76,63670.74,42607.03,32812.1,29135.93,30087.65,52046.92,52326.25,73656.99,7756.15,42459.38,32119.35,84734.05,33276.48,30819.37,42758.02,61090.4,67708.75
1903,11790.53,59829.88,14481.74,111992.44,36146.14,65218.39,49400.9,98535.83,45407.87,12324.6,24522.88,36501.71,31485.34,14189.62,58399.75,70703.18,33207.69,39296.28,3208.03,26999.61,37844.09,71510.39,83239.64,75307.97,12909.15,3580.98,31334.26,80786.0,41685.8,36032.31,20083.61,41965.11,1571.51,29860.05,21138.95,39046.21,31309.7,98222.06,22896.15,58027.91,7746.21,42472.01,16209.94,108433.29,41433.14,28083.14,6466.57,32642.2,99742.23,33484.39,55311.78,60514.67
1904,23424.43,36812.6,91174.79,5597.74,43865.39,81791.4,24563.49,15764.19,52095.44,45054.68,30627.47,37512.69,44577.18,99856.15,5776.22,46724.23,37240.5,32320.63,13765.04,5717.88,89015.8,25772.21,51309.44,64621.23,27892.17,54641.59,58912.89,38005.8,73145.76,56300.32,54654.04,23968.19,35806.6,48035.08,172701.6,57891.23,33861.66,24325.92,4285.01,15087.12,24473.15,3694.57,36914.82,41192.91,14303.1,2049.72,22296.68,60685.07,55982.3,106450.16,37017.47,57912.96
1905,18716.83,21228.85,71128.86,53659.05,4960.49,22999.9,6850.88,49399.74,70053.61,47726.31,162424.98,50671.24,144201.91,73813.87,55164.06,74834.58,48007.51,33395.86,47224.32,28871.1,66072.09,80956.35,29158.26,34430.67,11651.64,6037.09,24499.93,46946.58,22415.09,53976.06,19153.75,31692.73,22837.06,16101.14,68786.94,36207.49,50811.76,38396.39,156261.17,41859.53,51660.68,78366.94,12413.85,31269.48,86876.18,95501.49,11710.41,77975.63,22777.23,58460.47,132208.63,148839.1
1906,90984.26,98077.27,62671.91,15934.53,39130.51,71565.63,57782.28,42313.5,79142.01,40572.19,166516.69,112898.51,84831.16,130089.38,73740.08,22230.58,6122.14,47752.71,4524.02,81862.77,80187.61,54993.27,56720.68,14378.4,42624.09,11583.09,32422.54,82580.41,138004.05,34845.98,50940.49,34460.6,5772.55,11519.26,48731.15,18931.11,23498.02,201329.07,42260.2,73275.59,71120.44,71175.79,111144.77,52702.16,65363.41,37050.11,19808.5,6630.45,43472.61,33814.64,48838.36,5855.32
1907,11836.4,30643.45,4466.98,105791.59,136324.0,37686.51,53508.15,17617.54,65696.34,28990.01,23279.59,15741.12,58910.57,39413.28,49898.23,59510.73,25859.35,80356.72,44124.73,31442.19,5591.36,35540.62,56989.53,25971.71,18600.72,66968.55,82120.65,97634.04,65141.55,29338.96,58961.94,57732.82,80838.83,9362.29,26819.67,29739.24,124604.03,75383.66,58008.36,42898.79,29588.53,112323.46,55962.25,57524.04,51577.79,58258.07,50381.31,95421.32,26155.54,47613.35,20522.01,46131.63
1908,78662.61,57658.63,76678.01,50258.53,93685.96,157395.63,42916.75,45363.66,92493.83,73629.63,1896.63,42945.19,47251.6,43460.44,62656.98,94265.98,92881.99,69407.68,23554.95,17826.34,54927.65,92232.73,46366.45,60057.17,67533.46,61215.2,58335.24,56038.71,32157.11,25712.34,100754.59,57236.71,34257.66,32362.78,30573.28,47249.95,16900.49,20680.05,76951.78,38682.15,73226.8,7716.78,37312.11,8616.03,36975.59,21624.86,12210.03,46703.94,9850.18,103524.6,40339.36,63142.63
1909,85344.89,18292.62,110333.28,12271.14,244686.89,45042.61,51710.81,58888.52,35881.25,24523.84,28097.99,19795.69,49647.39,111993.27,28436.27,42521.99,32340.18,44125.14,97408.04,16782.09,101663.32,70479.59,36120.16,6695.76,27096.96,56636.2,45612.2,11580.14,116027.66,26069.14,32570.14,27315.51,18464.91,114979.87,79755.29,54881.39,146740.53,46489.31,100689.44,121062.04,117495.36,71752.49,151575.97,92691.75,124359.32,49769.59,44833.56,100588.8,24563.48,6245.58,56049.84,48962.92
1910,98143.86,46849.25,29031.01,47656.91,114915.15,64347.65,43647.03,70591.04,89451.85,33771.42,78917.32,38269.38,88918.87,18233.51,8820.18,99189.65,25344.51,50029.32,8786.89,29298.89,19798.92,21693.65,32171.06,70976.37,34855.99,24656.6,30676.87,85038.27,39718.0,61794.13,98567.09,119068.32,11138.25,87082.34,152729.11,36956.92,44316.74,22715.55,24091.99,73709.06,19984.83,11665.87,120353.49,87078.01,34344.52,14415.42,34059.81,63618.61,26456.53,68404.34,48509.37,55417.66
1911,36653.0,19389.36,75570.14,42132.44,96295.07,73355.4,74933.55,94202.63,68430.99,25488.19,38912.23,37458.94,49408.25,112270.53,44717.13,10757.26,67553.27,68705.57,33624.13,27843.62,63592.66,55645.5,97502.89,27118.18,25815.07,24793.21,35929.78,54727.63,82795.0,101459.32,25471.45,21958.09,46879.09,106294.2,177192.83,51238.81,129838.48,17898.0,37957.2,124387.18,20397.87,34112.86,42516.57,35211.84,61042.65,37376.46,14230.99,50339.0,33793.93,101514.84,18738.96,91328.24
1912,11118.87,21412.52,38927.3,72863.58,13890.22,43772.12,80409.62,70209.6,57054.16,30761.95,59190.94,22213.35,104161.74,77988.65,7505.21,66057.13,41899.54,61837.46,43033.32,31531.8,24363.19,77280.28,33849.35,27951.29,31575.27,17063.4,62987.27,49444.09,60423.82,74189.79,41106.82,54453.95,74887.69,40585.58,43786.61,77307.97,64707.0,12927.08,20253.61,13468.96,14321.94,31338.97,50633.19,111333.59,62766.45,35367.97,34117.87,23911.48,21202.13,37810.37,42313.78,50663.68
1913,116342.27,85349.53,102810.92,19480.03,63469.77,31547.1,59929.44,25855.55,52899.11,63801.39,80848.48,108854.97,16717.12,68811.78,107638.45,26522.7,102032.04,29526.43,104802.34,158043.41,106025.03,57190.15,12576.37,4024.47,104246.51,69768.33,163674.77,31293.77,113879.03,1988.21,51114.84,14338.52,70291.14,27302.32,83586.33,62010.56,176366.08,60630.8,30011.26,19994.27,32296.33,68484.39,69137.08,49182.97,29500.92,3822.52,51389.23,52613.36,71892.43,86892.36,17521.91,3902.12
1914,14710.88,5045.29,38484.09,34521.47,56472.49,88860.68,24628.36,11227.97,33565.8,25141.05,16767.77,137957.26,55354.53,40806.81,44537.87,25574.25,23141.4,19300.95,70528.91,18244.37,19341.39,16164.19,59998.86,28278.86,11456.44,17538.48,55545.85,40423.67,81049.55,28043.29,12685.27,78364.72,24863.49,53429.96,15423.0,39775.68,47308.49,43864.94,49318.87,23108.72,52050.11,79561.02,42370.49,145205.99,8458.04,66429.6,2747.88,92484.69,18626.34,7138.42,52973.13,35361.91
1915,134978.53,17358.33,50850.73,37986.6,52928.0,135819.12,88928.51,30354.57,20559.74,64823.98,28950.5,23508.63,38883.72,10314.5,105416.9,102011.09,10378.49,46238.26,85338.36,48967.59,110637.09,38055.04,18915.84,5199.58,64722.9,53053.86,23321.19,52972.68,15267.4,55844.44,104736.81,45007.84,92145.13,55812.69,85365.03,23149.58,41829.24,30315.73,37474.68,13661.07,73140.21,29450.65,41815.75,80371.04,42380.06,88905.75,188464.85,45501.15,80091.11,61761.91,38255.08,50905.76
1916,11289.07,141474.45,89249.41,1521.32,77704.01,20344.17,3779.84,32070.25,47741.72,37246.0,37776.31,82315.07,6140.83,37466.12,59279.9,92241.28,11229.47,77402.16,72122.46,24860.13,104632.39,18488.91,88051.46,61663.11,16063.44,35265.49,115343.04,103680.34,57294.98,32699.54,36705.17,43807.27,60258.12,161907.45,21784.65,101239.7,100841.06,60898.97,49366.41,7364.13,73207.28,69756.84,11102.34,42241.31,53895.99,193475.65,17003.31,31704.91,21500.45,34670.03,29670.07,31236.35
1917,43167.77,31499.5,79900.96,19170.99,37823.36,35619.78,31269.37,32363.93,39250.87,36454.41,47628.42,39949.92,153654.68,611.12,9699.64,37545.12,25451.22,4484.41,32409.27,56715.49,7808.8,22594.74,35553.95,27112.23,44530.39,24086.07,74583.87,49359.26,29743.45,51108.24,39882.99,32245.76,43118.29,42816.48,30240.29,30825.45,65212.2,29001.54,26743.36,11445.66,94417.1,56726.05,51666.68,15346.05,61398.28,44635.73,23384.43,3465.59,42025.03,132493.78,41683.86,40922.17
1918,30975.19,56569.68,10251.01,141156.94,38458.19,27108.98,56129.04,23334.43,4467.91,30542.36,58743.71,22863.52,35138.48,6532.38,37218.06,82968.84,41716.62,173483.43,108376.78,16090.84,95528.37,114280.06,5277.06,55028.41,218356.4,43873.84,36783.56,76229.21,11296.85,43080.17,152496.89,29814.0,44974.54,35229.82,42785.19,26212.86,53458.87,36150.44,59853.64,18765.62,118366.99,123089.03,9429.05,89059.13,87679.35,51042.68,12820.39,48612.55,8790.8,41287.58,28855.6,58966.04
1919,67930.99,34193.5,63109.56,25756.2,33495.75,12230.14,153494.93,55736.6,55433.1,38924.0,20933.0,22859.36,27793.8,11513.18,82559.23,38011.43,26285.47,3464.99,23801.05,48446.17,31922.98,30248.04,36835.6,26136.15,28977.09,13501.15,27000.91,6759.81,73977.95,32270.75,76000.02,107962.92,52674.04,29858.98,23034.27,70422.07,61949.7,11572.23,26794.88,37907.05,86970.06,60338.67,68693.02,63047.51,62000.57,57689.79,54481.2,24621.39,49831.06,24251.99,63857.61,18459.86
1920,67937.54,51757.38,117121.54,14118.98,21448.12,24582.57,10190.42,1747.34,40519.88,13313.6,117563.54,21413.09,29341.7,126329.91,38644.9,97581.29,49038.17,89911.08,69089.57,42522.19,19160.1,33186.17,5503.41,131267.81,9046.89,7595.23,46550.13,71744.36,40139.21,18004.39,39237.04,57437.64,16002.14,41515.31,70446.98,16059.17,23505.0,28408.69,148082.43,51173.41,38527.54,45477.36,27924.99,28181.64,82903.73,54444.65,21109.48,5706.19,19500.54,28772.28,18392.27,13066.32
1921,33703.09,61314.69,11664.28,104704.83,19437.14,93468.69,30940.33,47489.81,64336.74,31360.26,107103.25,56918.39,19184.1,39294.64,38969.57,90891.62,61674.15,35893.95,6909.99,119659.42,29508.7,68160.85,20886.4,12323.44,39274.94,15575.22,79110.28,25314.67,64336.47,3142.13,6945.44,76554.13,29352.08,74401.09,31433.53,8572.13,150459.38,26203.91,31479.02,20327.0,23534.79,84453.71,31360.57,28384.38,45350.39,16934.65,25940.72,55361.43,90138.12,43743.24,57836.68,197084.42
1922,111609.25,30735.98,72282.02,11944.34,44951.5,56812.72,50719.16,61323.31,41016.66,103476.29,61683.8,59736.42,34306.85,41214.18,18416.67,8092.39,56399.49,47142.97,30227.39,16277.73,57216.58,50186.2,52967.87,73784.98,31953.11,105793.46,48491.51,52082.62,92524.92,13845.32,15357.66,14087.76,4619.65,58974.09,65007.01,26229.73,72422.84,42000.48,45424.48,60767.83,23942.54,58496.86,80633.72,4543.04,11837.2,20723.42,24317.55,36156.79,31051.09,72077.6,10949.99,20304.96
1923,73441.81,23411.77,78122.92,29359.58,32431.5,50383.29,133643.99,38664.91,45116.39,126113.76,27712.49,54784.15,43663.75,71341.43,63545.94,66294.22,26405.32,61657.13,61580.09,56004.56,24308.84,28816.24,49216.24,143325.92,68800.39,12187.14,21453.28,42825.73,35419.26,82806.11,47254.49,78680.79,44898.27,56853.18,48813.88,62627.97,50004.27,63036.72,35757.29,43029.89,77059.32,29490.62,83227.77,32052.69,21036.72,34747.48,33257.36,1966.68,65117.39,55808.88,81735.2,39855.58
1924,56764.96,62833.18,14658.56,14226.46,72372.06,42955.28,49035.07,55485.05,43354.13,10925.9,25258.49,10540.4,9626.77,26440.1,66845.32,113428.15,66423.04,306830.54,23812.85,66335.09,76738.83,91021.0,7038.05,44863.15,20595.22,54839.77,8163.38,67687.26,128021.49,31006.39,17845.43,68643.39,132230.24,65395.39,32420.42,33844.4,54749.73,53884.3,150766.24,35938.86,52461.8,102080.52,34224.85,57385.3,24660.49,7584.92,13735.67,39598.53,80745.3,51146.68,48415.67,98329.1
1925,78752.97,39179.11,80044.58,67102.92,30709.08,48082.08,23024.3,94693.94,79003.9,34866.81,71816.54,14496.61,77341.04,19413.47,45540.9,63572.14,24412.88,99490.29,21017.29,79785.74,23195.05,8088.28,93193.7,9345.94,5250.23,50954.81,18866.09,68713.61,31441.45,13284.79,86671.54,92050.84,50298.78,89969.18,50712.08,35682.99,67108.84,67116.41,5232.27,62465.93,66526.2,49629.4,17564.05,70452.59,19778.14,67905.18,15477.76,41760.81,39070.11,14938.41,77683.85,49475.2
1926,37537.92,122708.61,41664.62,82816.99,66914.58,31088.17,47473.77,45823.0,62381.98,10873.33,17804.66,15726.13,38439.74,34217.2,66416.1,7808.22,16023.98,34768.68,9522.75,66264.23,40331.05,81301.85,29471.55,31533.02,33777.49,13888.8,43066.1,18265.79,18027.12,39288.8,68083.48,49434.95,62931.09,95758.86,39643.24,25048.39,11555.17,61219.74,92637.76,31255.36,18083.79,34850.64,31729.37,53441.97,48356.15,23960.58,63545.95,30803.27,103166.45,38246.13,30994.11,13806.87
1927,8826.6,50992.87,81321.87,30895.08,13801.89,26701.47,59895.8,31759.83,32616.58,105849.83,76783.19,70955.19,8447.62,65528.39,69211.94,16807.9,59306.74,86778.81,8434.57,38556.79,30591.42,30518.5,6929.61,37266.71,13893.93,50695.13,39724.51,16242.53,24900.9,30545.41,22883.49,31273.69,38620.03,1544.86,26713.92,85806.64,10136.13,143464.29,48381.67,8793.44,83019.66,66921.63,39197.44,29409.46,14159.96,14284.24,31276.1,34533.29,90641.33,14384.64,77486.23,11663.12
1928,22739.4,57286.12,24356.6,33235.34,1572.24,58441.72,31318.06,58382.04,107508.94,29635.06,14462.07,139337.28,14756.82,65786.17,10317.75,23710.8,87436.86,47848.06,51878.68,21566.62,28293.23,64385.06,129112.49,112132.16,93848.34,39509.53,48056.28,71836.38,24371.36,29688.54,140289.11,23959.05,54780.44,52590.4,63346.69,66388.4,179084.5,39918.6,79141.15,3985.06,37262.23,50672.76,63928.63,54132.99,69268.64,14902.99,4250.89,32012.96,32909.02,56713.18,84066.48,147560.58
1929,37332.06,54924.65,88398.42,21505.8,24779.26,39419.51,24723.25,54167.28,77224.29,16632.7,7057.86,47361.96,15576.93,43169.78,19980.11,22259.7,30603.96,13466.18,39704.29,93498.4,106716.52,42150.36,32112.05,24252.44,53359.47,41345.06,157922.65,25747.88,25601.37,15892.2,40601.69,6501.44,87083.42,111493.4,32399.35,23768.48,48423.77,41789.72,87726.19,4646.98,56369.94,20796.14,31961.09,9491.62,17019.9,24892.69,32699.55,36667.84,29534.19,73219.1,13305.36,29622.33
1930,110510.21,40779.34,96700.21,163573.41,4926.32,40838.76,4725.38,64631.39,26759.41,31693.32,93985.24,28773.51,53495.71,10537.19,65133.73,122529.57,6213.31,114031.67,46297.01,112961.18,83985.89,9753.03,184462.16,36581.72,57620.62,19107.39,16227.67,20803.36,33315.26,41361.57,34485.65,120676.27,9746.0,44891.24,22022.74,14156.69,116320.32,118284.75,21383.04,51790.67,17495.21,47754.89,70363.95,23520.25,18920.03,21812.58,31726.71,15772.08,27814.75,27171.78,9890.58,26593.73
1931,83137.64,74346.44,18569.82,75702.58,109806.5,28292.27,19209.78,26980.12,33167.76,83492.4,45534.47,50255.93,55125.65,41915.12,46543.53,48865.29,34564.67,43770.35,24851.99,51303.5,65231.56,50655.7,11664.11,84424.25,46180.68,33438.7,35052.3,19390.73,68606.17,16807.66,26166.0,211005.18,67333.99,72449.67,30781.23,40931.35,71793.72,42567.66,29448.45,39778.19,12960.52,164775.82,14072.48,107935.24,42960.56,69460.94,69531.26,61390.03,3908.02,38920.82,99856.3,130036.78
1932,15508.28,15410.13,45713.79,62805.33,67128.86,61211.69,83348.07,93324.49,22516.88,49806.58,15729.41,19136.31,39665.51,14523.13,48640.64,55301.62,124071.26,7445.8,10682.07,69137.77,6940.62,65601.15,73951.59,81810.0,19723.79,52321.39,10532.65,108712.77,60881.5,140637.98,7168.51,70701.71,33536.07,27944.71,15501.86,21190.69,53972.14,47385.66,50015.21,10687.42,40945.22,48821.87,102014.49,38965.08,24815.07,91671.84,15622.07,35941.18,36499.17,87129.88,112606.88,66261.37
1933,26802.15,45670.7,108213.91,81509.25,68568.45,15856.48,13789.88,8440.29,31312.9,50296.26,3179.74,79964.36,27684.25,51654.8,30262.39,38705.17,38804.3,7628.55,118550.08,41629.38,24224.28,56679.06,12084.8,22407.23,105731.77,42040.7,95133.7,10353.47,86417.0,117450.87,37427.85,139947.74,10907.29,54220.14,21505.27,58916.05,11726.99,57433.72,83447.14,43494.73,86887.87,21661.84,58156.89,34982.23,37294.27,6185.65,29463.36,32294.9,60236.42,26591.9,74892.83,37988.96
1934,6894.86,46501.96,18073.87,36611.42,72180.64,30396.92,112956.9,18184.23,72829.02,7160.78,65471.97,17157.36,16669.33,65426.85,89541.68,14715.77,69860.92,123425.17,19552.85,73469.56,35584.34,39818.01,113369.18,29966.58,18368.43,52567.69,63311.24,94447.53,22468.84,36720.58,39836.66,18391.9,20209.43,76200.27,387.75,9184.51,17076.33,54585.11,75372.7,10753.97,45540.92,43649.51,78421.21,7673.39,34559.43,11037.68,1882.47,5278.95,89595.78,67484.36,26474.66,19830.88
1935,81109.62,38180.99,31604.81,42617.23,71775.74,22384.07,86607.22,36656.53,202451.18,26806.03,37633.33,122649.21,36042.81,19774.3,9043.95,15776.96,91570.84,34170.7,85014.68,99599.75,18799.77,65784.91,66427.83,56096.02,54856.27,76208.55,42910.2,25822.4,77264.45,17037.23,157943.34,67323.14,9372.03,4261.36,63675.68,47826.3,67667.81,54903.53,98189.41,32650.12,19966.78,83058.99,39726.58,40325.38,101005.7,91920.65,143452.73,36664.76,53641.46,24737.36,71343.2,48545.0
1936,46989.4,8704.5,54495.26,26553.7,123662.1,38717.9,59722.9,27957.74,17068.38,74773.0,40421.98,82709.37,78011.04,19236.5,30966.31,24970.71,7998.6,101809.67,22212.3,43303.43,32578.3,88342.13,42219.74,83753.29,44789.46,16709.98,43933.9,27208.43,2189.86,25427.5,62006.51,16130.14,16708.51,37729.82,13840.23,105538.04,75695.38,25168.79,12678.67,67736.68,145780.18,11450.79,12095.51,119022.99,91760.52,34131.16,42208.63,10144.7,49385.38,28613.97,41697.15,70802.0
1937,101905.38,80067.64,83039.61,46640.74,63105.14,35138.37,18213.77,45037.35,6159.4,68381.61,10369.91,746.86,65790.57,74828.33,18266.26,28000.96,91482.01,53086.46,66001.81,30812.07,47071.48,1368.96,31413.31,56224.93,18079.59,16413.67,59349.98,27031.98,61388.41,19868.57,32317.76,58586.74,91620.9,64765.06,8687.24,105889.2,8886.82,222636.43,62506.66,77303.75,5213.69,32951.97,35794.38,24991.3,47569.6,8746.37,79802.53,114326.39,59882.67,80133.87,154328.4,52643.68
1938,25107.72,9851.24,31092.17,29127.06,66494.32,32556.15,43260.29,58337.27,22243.28,30235.5,48087.12,13081.84,30559.78,35311.75,41642.54,42418.47,6175.66,35793.03,25872.83,69753.6,90645.31,96278.54,18256.29,29680.07,95687.72,38226.55,14446.52,30398.93,47132.83,78834.15,140983.64,61152.76,16946.5,3718.21,68649.02,15173.77,29944.71,57190.15,7770.74,69135.95,57865.22,41763.76,54105.1,72767.2,17018.18,17827.52,117737.98,149087.43,55516.85,63216.8,14050.53,226189.23
1939,5398.02,82971.59,36423.98,47470.25,39065.23,39730.28,5964.15,237009.43,40760.15,34116.13,20836.5,36455.91,71648.7,16849.9,50571.08,19247.81,54946.47,53254.22,23274.5,45810.5,10789.05,44755.26,22012.21,57793.82,14438.96,56199.95,46876.74,77130.67,63218.83,41417.53,62734.27,29630.57,10079.7,25543.03,63828.81,18929.15,89097.77,51557.56,40302.92,50755.5,21546.03,11562.7,37287.01,26423.46,48053.94,29216.76,39088.21,22641.89,79007.99,67031.66,15672.78,37179.5
1940,2934.22,26416.28,40351.84,76289.75,124469.62,40281.18,14500.17,28350.2,22289.42,55780.79,42174.2,45277.93,23998.31,32097.16,44561.68,59325.55,133858.77,44579.19,41255.51,94977.25,77215.16,46855.02,10382.59,9681.53,58726.86,124172.33,69061.29,97784.98,16742.49,35699.43,24223.38,55847.21,12092.41,71998.18,73138.02,109626.22,80573.4,29117.65,54041.2,71516.51,38340.33,19654.95,8920.61,37455.39,7340.04,13429.82,10947.21,71800.6,51892.04,65462.71,33826.31,36564.67
1941,31173.94,46521.83,206469.85,48231.12,22094.18,46864.15,71087.78,62401.62,49091.32,18656.88,49295.37,43745.22,326814.81,12626.12,66347.21,92343.47,4817.59,7848.66,69901.14,16425.86,52322.66,40548.05,47773.69,96953.37,25952.63,46302.18,11056.78,87210.67,20130.77,32389.71,23997.65,38202.45,19520.19,67486.86,87967.86,50383.09,56334.78,133720.8,6088.67,48850.65,80397.19,63283.85,30387.36,10725.55,53835.05,13185.01,108356.3,41640.98,64148.29,104936.13,58678.94,46006.42
