product,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51,Week 52
455,86.79,297.81,666.92,153.24,371.61,428.13,127.47,550.7,483.62,306.77,684.49,130.47,549.92,135.61,308.45,1012.29,432.47,310.29,119.21,171.41,154.79,266.94,68.18,120.73,163.25,143.02,165.71,347.59,81.74,196.03,464.43,461.37,114.62,72.05,187.24,833.96,357.77,282.37,150.61,424.93,862.43,908.45,267.31,737.7,38.39,310.97,194.75,107.3,448.63,268.86,164.78,210.17
456,140.52,339.94,134.62,169.42,51.43,330.54,252.51,174.72,378.15,164.31,155.73,177.37,103.85,256.19,507.01,89.15,557.11,305.6,680.94,53.38,207.1,499.87,260.96,408.03,158.76,238.82,641.23,430.75,129.11,245.87,674.13,233.01,26.27,86.94,324.41,206.58,65.15,252.13,51.95,218.49,166.28,535.0,236.01,465.85,176.82,124.75,111.69,153.85,21.27,150.88,716.28,565.46
457,10.79,1.67,138.4,38.93,68.04,59.56,17.89,13.07,57.41,7.66,55.14,100.02,85.71,73.02,37.35,46.54,25.33,157.37,48.84,60.37,95.01,32.03,70.36,17.11,19.74,47.72,81.82,6.43,29.24,89.36,70.17,35.14,12.78,115.33,65.27,54.27,62.54,56.99,46.67,25.24,61.96,44.13,26.15,82.57,37.64,80.72,74.15,38.67,25.16,14.76,44.02,29.39
458,88.33,258.66,357.6,399.07,227.01,141.18,538.04,126.26,197.93,55.99,306.01,686.11,22.31,252.62,117.24,135.99,228.03,118.38,18.01,55.29,238.82,185.69,86.27,258.06,544.42,303.15,332.02,11.38,142.97,95.87,52.98,241.32,320.01,149.29,403.76,278.53,171.61,415.8,206.56,250.34,141.16,306.31,113.34,140.24,241.3,256.21,438.38,159.06,148.89,375.81,162.29,308.76
459,54.42,31.43,30.05,70.89,56.99,51.12,41.37,39.57,68.09,61.31,50.75,91.29,72.51,48.95,19.95,79.35,31.99,76.06,48.34,9.75,45.24,63.66,15.96,43.21,60.76,26.75,129.48,119.94,44.92,36.35,28.96,10.45,18.36,31.99,112.5,46.15,48.28,15.73,63.15,72.71,139.92,9.77,78.84,50.31,72.96,25.37,76.1,116.84,11.05,118.29,61.49,49.87
460,488.99,213.01,279.06,408.66,98.44,572.45,894.05,326.21,166.88,524.75,760.6,582.92,801.35,83.62,350.75,1459.52,249.03,213.63,611.09,683.76,109.81,789.85,136.25,777.06,311.82,1257.9,641.16,408.77,758.78,243.34,98.16,919.89,181.16,299.58,315.52,643.29,103.42,335.92,342.15,401.69,240.26,476.32,934.51,628.77,606.26,241.11,249.05,1683.34,1242.43,169.12,468.26,276.19
461,55.64,646.78,322.13,39.16,450.03,283.73,23.7,576.6,141.57,134.38,211.38,454.28,36.9,133.46,49.2,131.1,223.36,23.5,106.66,185.55,158.67,77.5,56.47,86.96,480.09,281.82,352.57,93.42,169.97,286.32,312.29,75.27,146.96,139.65,478.68,193.99,69.08,104.09,322.97,439.22,173.35,37.47,394.79,89.04,324.63,267.65,56.59,387.29,77.65,181.78,30.04,205.45
462,264.21,34.55,148.94,15.83,140.45,95.03,137.15,66.98,161.34,152.73,44.72,8.15,64.53,184.02,120.27,64.1,82.14,220.58,70.45,117.77,180.57,68.01,50.45,132.07,46.09,166.99,151.38,102.73,48.66,50.24,23.77,27.56,91.05,57.01,82.32,15.2,77.8,35.92,33.76,300.94,119.26,145.26,87.89,100.88,61.64,53.2,217.52,102.12,42.28,141.97,69.97,171.37
463,436.44,408.73,283.84,651.07,297.98,271.8,167.93,199.59,389.62,521.91,66.16,265.08,289.03,69.09,489.25,228.6,150.23,411.33,90.77,221.82,351.41,55.13,304.44,21.52,141.23,1189.28,148.42,238.71,192.94,566.21,843.08,174.43,90.02,281.81,352.15,297.19,140.36,773.49,476.08,850.58,454.84,81.58,261.93,337.0,685.29,324.55,220.48,445.16,313.58,177.22,155.6,199.49
464,82.97,59.6,466.99,132.82,87.09,179.65,78.74,328.69,52.83,46.1,660.84,120.11,227.08,475.55,221.31,131.02,215.22,169.64,141.42,18.77,243.42,205.77,338.81,158.63,142.24,136.38,130.93,14.97,208.69,17.31,115.21,97.23,61.71,53.36,66.93,224.5,158.68,318.49,133.5,82.74,161.85,159.55,51.97,120.89,234.37,365.02,98.75,228.35,106.17,230.46,168.42,183.33
465,150.14,712.08,255.82,269.6,351.69,80.35,116.69,241.99,270.6,511.38,143.5,176.14,214.46,12.42,395.07,484.36,171.73,173.59,227.68,141.36,351.09,207.86,222.5,727.67,272.38,190.85,78.48,104.65,35.08,170.03,107.48,399.64,130.03,229.17,378.06,212.68,138.23,229.46,165.78,240.39,232.75,493.02,26.11,123.8,128.4,171.32,113.06,207.17,192.32,205.32,357.24,36.36
466,64.6,109.4,166.42,115.48,144.06,207.64,163.55,82.4,163.8,41.96,167.22,154.93,27.1,319.05,230.08,94.01,110.89,237.82,76.56,19.27,77.37,149.28,129.28,212.71,211.61,135.63,14.07,84.22,121.75,189.44,50.65,26.77,383.07,87.38,73.24,102.23,56.13,90.34,124.32,101.19,97.93,166.24,185.31,65.38,45.12,51.05,106.56,243.87,175.18,145.01,17.34,55.65
467,220.29,11.59,119.3,114.32,67.28,333.49,158.22,35.18,136.62,149.16,5.72,205.75,64.59,59.51,162.25,29.52,21.78,33.68,41.17,19.56,28.68,125.71,221.52,14.74,63.92,110.74,170.85,15.68,33.57,155.62,108.96,177.8,175.23,183.89,66.98,144.17,137.76,74.09,33.18,47.9,63.21,187.11,47.84,282.98,86.58,101.81,214.0,47.75,73.56,21.35,80.95,177.08
468,179.63,421.6,282.91,284.86,148.78,426.76,708.35,473.28,365.88,188.75,609.97,147.78,102.68,87.51,149.35,398.33,379.96,252.34,223.44,539.35,380.26,122.82,233.91,387.78,130.04,241.48,421.05,379.17,172.02,72.36,351.77,152.88,105.74,292.21,288.72,399.63,178.01,688.42,223.69,134.84,512.33,311.0,306.87,841.66,796.58,174.3,189.38,267.98,513.58,273.58,400.44,526.99
469,32.1,877.43,279.43,18.93,42.88,167.72,79.6,140.55,231.52,102.29,677.95,138.41,336.92,219.81,297.14,708.16,166.79,212.19,270.46,125.99,777.41,124.16,440.6,386.89,205.76,413.94,99.65,348.17,196.17,386.41,368.23,148.75,652.84,149.67,540.76,135.51,187.64,206.51,282.95,91.92,164.47,212.67,623.01,201.36,253.47,153.29,174.02,349.4,266.46,319.42,211.68,110.74
470,620.28,607.15,789.23,480.31,531.99,241.59,247.9,90.56,187.67,764.82,448.09,713.48,617.78,570.46,116.53,156.42,904.62,184.65,782.58,785.07,524.82,339.14,408.34,1751.03,461.38,419.92,167.52,436.53,226.34,875.58,103.37,301.8,188.19,1059.24,540.4,38.85,205.35,445.72,341.46,199.23,1050.79,142.89,696.83,107.19,629.47,463.11,214.05,609.98,77.93,781.16,715.95,1273.8
471,749.76,194.21,394.71,742.93,271.69,594.58,511.62,368.26,162.78,552.19,669.86,70.8,633.34,464.74,367.3,266.85,641.53,322.13,100.91,56.47,705.69,303.8,159.31,203.64,268.08,174.85,853.35,314.02,190.79,631.73,538.66,721.61,390.85,106.53,925.71,127.19,227.01,587.91,157.05,40.01,149.24,537.39,115.22,84.89,234.91,218.35,366.37,32.05,118.74,837.7,75.41,156.28
472,179.98,137.24,238.47,213.88,635.0,118.63,26.44,294.35,420.58,83.07,120.89,339.63,187.7,86.03,673.28,88.45,61.1,94.88,145.6,153.54,62.32,457.58,200.72,130.82,35.95,146.5,130.8,45.77,194.87,237.32,101.35,170.98,99.88,237.84,42.58,91.72,40.79,117.62,68.81,78.33,146.11,24.85,132.13,278.4,105.61,97.93,175.48,268.27,369.12,97.88,164.99,62.77
473,59.13,244.32,94.15,345.98,157.54,155.92,135.22,373.69,354.74,168.69,294.34,128.18,289.33,221.93,410.08,115.44,98.61,65.49,171.36,240.99,161.22,287.1,270.44,201.84,197.92,101.4,418.89,52.7,152.47,176.32,157.51,209.3,266.47,163.33,195.86,114.84,245.05,173.79,175.89,36.26,70.7,412.57,72.21,196.23,176.97,479.71,169.18,170.64,102.92,39.56,339.85,163.01
474,37.89,62.38,118.48,192.45,58.47,229.56,96.4,234.14,171.29,33.91,20.44,64.49,69.48,79.09,105.61,71.59,79.88,85.14,106.84,186.67,101.1,246.83,59.39,143.05,44.58,193.54,53.19,132.14,120.56,235.86,93.6,106.86,38.84,210.64,29.72,89.71,279.63,258.88,50.88,65.3,26.18,243.93,165.97,144.19,71.56,129.51,158.5,69.77,217.53,101.03,130.62,240.92
475,110.05,335.37,85.01,107.16,137.39,199.82,125.12,105.55,118.26,266.63,289.17,201.32,103.45,123.95,271.41,117.79,133.22,330.23,93.37,56.92,44.58,401.66,183.46,144.19,288.2,51.17,87.52,269.39,269.9,57.95,160.82,221.44,26.07,146.61,245.23,295.33,75.1,126.8,86.33,84.7,56.45,371.81,190.95,275.93,250.93,159.59,278.4,307.07,325.13,57.07,27.63,345.85
476,286.42,38.78,36.07,28.08,74.46,437.07,59.75,57.71,130.36,238.74,206.33,183.26,283.96,219.87,80.46,102.0,90.15,351.14,112.47,273.5,418.32,131.54,85.97,85.38,222.13,149.7,206.9,293.5,70.23,56.11,45.16,225.8,203.15,53.21,139.08,202.79,189.92,159.51,123.55,150.9,344.14,71.31,101.41,242.56,62.34,106.89,197.57,114.41,148.3,161.07,85.83,221.49
477,59.0,23.32,54.05,87.09,34.82,249.92,44.97,46.24,142.61,109.97,35.11,121.48,92.9,94.98,93.3,59.4,99.95,232.35,93.62,91.63,146.16,24.5,50.9,84.52,42.18,70.84,301.93,170.12,57.04,133.48,31.26,36.28,35.84,61.81,46.12,47.76,195.64,123.48,73.54,140.7,67.19,68.48,58.82,65.81,200.53,111.44,54.4,102.86,135.41,280.01,154.34,81.31
478,36.04,34.95,39.41,66.32,102.83,99.25,23.71,99.05,141.57,13.51,107.04,62.7,82.63,80.19,52.75,134.29,72.34,16.15,60.4,88.33,38.24,32.71,6.16,24.28,22.84,94.82,109.49,30.03,27.94,15.68,35.11,41.62,39.07,78.27,15.83,70.04,61.38,100.37,169.09,74.87,23.43,55.16,19.09,33.67,64.28,178.66,52.89,51.51,199.57,60.09,25.11,31.73
479,167.92,486.76,705.52,292.08,297.59,321.34,124.76,426.51,156.23,69.3,360.95,148.24,88.74,212.25,728.38,90.33,603.22,438.72,146.1,142.24,402.72,732.25,171.63,906.39,180.2,76.85,213.64,842.79,148.82,364.93,251.15,417.56,274.51,541.19,182.28,451.09,395.07,131.03,718.08,675.53,40.1,480.62,25.94,354.59,864.9,355.02,1066.13,121.65,145.49,125.81,89.65,278.24
480,134.67,14.93,239.72,335.07,500.19,303.45,293.58,104.63,556.33,108.68,194.1,211.36,447.56,917.61,290.6,183.24,270.15,78.31,271.98,69.26,156.02,79.14,105.52,71.93,351.95,83.55,380.63,279.91,517.92,288.21,171.01,427.11,97.39,541.85,323.69,640.67,173.86,268.54,191.38,171.33,165.12,167.39,475.57,250.89,168.04,515.32,422.87,350.38,674.46,667.42,250.07,94.53
481,25.39,83.93,88.06,50.46,143.15,62.63,34.56,122.18,36.83,163.42,38.55,80.18,128.65,127.61,42.8,10.19,183.35,166.3,94.09,173.78,171.67,15.02,252.92,131.95,13.78,91.84,62.95,61.59,173.67,94.32,61.86,84.9,12.18,23.35,226.41,39.35,97.07,127.34,14.94,116.87,124.24,24.87,164.66,167.68,88.89,19.12,16.07,142.85,25.16,175.73,25.14,98.69
482,438.04,273.85,222.58,200.77,390.44,357.06,572.54,1115.79,409.6,240.91,220.99,375.95,547.37,128.29,85.28,295.15,100.1,1128.2,847.81,447.79,530.22,217.37,532.83,641.27,77.58,991.2,1399.34,305.09,333.93,532.01,229.48,319.88,210.24,76.69,443.28,496.34,193.26,124.46,259.05,342.59,108.29,213.4,180.76,31.78,437.28,241.4,194.29,212.48,601.76,148.21,224.74,334.22
483,85.43,245.55,54.25,223.83,114.39,172.52,37.42,68.92,59.2,159.73,189.39,154.93,20.87,24.58,125.73,207.03,40.39,328.1,169.72,20.08,125.17,227.56,204.63,113.13,217.84,13.09,131.44,82.93,149.72,96.11,303.49,149.94,102.27,164.91,165.23,97.59,160.72,99.81,123.02,200.8,82.84,87.12,308.17,37.12,11.07,245.4,94.84,158.35,147.2,372.67,78.23,36.1
484,60.26,579.04,73.61,41.18,378.92,168.51,402.08,70.1,303.02,66.01,676.84,80.91,177.65,121.09,331.15,199.87,19.48,545.18,176.84,201.72,213.54,33.75,120.56,288.88,57.95,81.33,240.81,13.24,178.31,344.26,135.22,47.61,260.0,317.36,280.41,392.72,226.92,245.39,99.49,63.26,175.67,275.8,583.5,195.3,816.83,370.31,58.22,86.36,191.31,283.51,158.15,149.45
485,150.7,298.93,42.32,147.87,143.26,352.16,364.58,28.98,83.07,152.98,172.53,466.92,111.46,46.67,295.52,102.08,314.94,164.99,36.85,207.39,81.48,29.82,75.32,180.13,114.94,78.4,342.1,34.6,149.3,233.79,187.4,138.24,96.65,82.64,54.87,176.02,180.41,112.47,243.29,225.73,104.21,102.68,292.39,70.84,158.86,556.89,45.19,68.39,96.63,542.87,175.96,131.26
486,310.38,132.41,522.56,875.88,124.07,384.39,1005.04,43.97,468.31,1001.7,612.42,607.95,69.31,103.24,763.56,500.15,28.72,816.86,227.33,633.21,389.51,233.19,731.68,168.52,388.77,131.42,272.93,70.83,178.61,614.46,960.34,81.72,320.11,472.22,221.18,287.38,399.32,199.74,436.62,170.9,156.1,88.92,440.92,395.24,556.91,490.92,479.55,336.05,134.34,439.03,822.47,263.44
487,126.64,83.53,311.78,383.35,228.8,448.92,270.65,240.06,376.13,471.61,142.31,349.53,609.86,241.52,246.8,105.79,204.26,61.78,306.69,318.4,82.38,221.24,47.65,93.94,331.01,289.5,203.7,19.28,503.11,286.87,141.45,103.94,52.7,132.87,326.62,189.24,10.53,36.99,248.23,148.71,197.49,156.99,247.02,332.51,399.39,323.04,171.73,373.62,47.48,115.44,20.17,108.57
488,101.55,68.56,117.29,59.22,264.35,390.64,28.78,46.26,188.9,221.98,315.56,118.2,127.71,43.35,184.87,268.49,245.46,211.92,475.4,149.17,194.25,114.73,182.51,64.19,84.71,96.62,112.08,138.48,290.61,9.39,96.81,12.79,174.71,58.39,445.16,190.97,50.11,202.62,77.22,15.62,157.28,289.87,142.36,85.2,134.37,69.3,411.3,123.93,124.05,273.53,236.2,33.47
489,19.29,67.67,67.35,139.47,7.52,90.68,251.16,34.11,63.94,61.64,43.48,54.21,54.86,89.19,36.6,62.55,206.53,71.36,127.07,91.16,59.21,32.2,27.52,137.36,108.39,65.83,52.38,94.26,89.35,142.91,48.17,58.47,58.56,66.49,45.58,138.28,106.17,53.49,50.33,134.7,175.97,17.26,101.74,114.81,73.93,39.34,24.25,100.24,125.37,186.35,26.54,68.63
490,63.03,137.71,68.31,138.57,161.59,102.8,337.12,376.69,102.39,156.28,416.87,169.42,27.58,127.6,702.92,233.21,416.55,32.99,440.52,272.52,286.72,545.11,119.51,54.57,254.9,189.48,20.36,167.25,399.84,223.76,334.11,93.86,110.89,619.48,348.83,160.88,172.29,431.24,409.51,117.1,173.08,135.9,434.98,289.37,163.98,213.91,303.82,342.33,375.04,550.1,129.02,301.09
491,545.61,142.84,226.33,209.27,210.58,89.7,129.8,173.99,296.26,216.92,408.86,389.91,34.93,254.78,194.8,249.97,278.54,116.52,199.6,141.1,61.83,334.28,301.93,49.13,49.51,125.9,232.68,482.1,221.86,71.71,614.14,109.27,668.96,70.82,20.88,95.62,546.19,99.24,437.3,100.72,554.76,85.1,97.92,99.47,221.86,44.52,258.05,63.78,17.38,167.67,227.47,409.22
492,202.6,144.4,109.86,122.36,107.51,257.31,185.09,103.01,174.72,231.84,129.98,31.92,132.33,91.52,178.78,231.85,187.94,204.58,65.68,190.39,134.27,298.54,154.41,93.89,19.63,138.45,557.66,275.26,91.14,186.27,198.23,245.7,35.45,165.41,215.1,347.63,144.46,81.34,251.15,88.8,127.75,148.94,48.98,198.77,527.66,230.47,302.71,212.94,94.96,138.86,131.7,252.04
493,27.65,1187.22,176.29,110.9,116.98,24.21,556.51,237.16,296.57,125.13,367.0,36.58,495.01,382.25,212.81,368.31,57.71,593.12,472.64,236.66,81.09,324.88,273.29,168.32,205.0,255.79,25.92,274.09,251.87,291.0,389.91,381.64,494.09,205.03,222.07,266.22,764.81,262.91,67.5,85.0,95.87,234.2,218.65,499.59,158.11,152.64,337.59,249.83,241.95,475.36,84.08,304.45
494,355.53,107.53,206.37,47.93,43.16,4.76,383.18,291.23,29.71,82.9,106.32,394.95,149.66,199.82,98.05,143.63,158.67,67.35,136.75,115.78,349.84,92.72,385.47,344.52,181.98,90.0,226.2,298.78,144.43,76.18,314.59,186.71,314.77,587.79,334.41,232.42,149.48,285.49,193.3,318.35,183.13,109.75,49.67,418.2,342.93,383.88,149.0,172.55,314.09,86.15,133.84,150.29
495,695.43,102.2,483.79,483.43,113.07,237.85,216.53,5.44,402.52,646.81,109.11,720.76,218.37,1237.35,457.5,250.07,529.43,296.23,87.3,129.01,497.17,380.44,469.42,555.81,767.15,152.65,276.73,1535.95,274.14,197.32,1014.8,556.95,155.99,973.16,599.02,1377.44,269.75,331.92,773.84,307.53,521.55,265.48,317.31,148.45,355.63,359.79,392.52,199.91,244.31,179.86,167.43,402.34
496,107.55,107.01,148.07,32.2,68.66,140.22,104.14,194.65,54.71,78.96,96.16,34.77,403.6,149.1,265.3,94.34,16.04,63.16,119.02,26.83,251.99,76.45,135.57,244.62,119.01,116.43,33.98,331.1,103.18,223.6,38.53,260.33,36.76,154.7,96.1,31.82,128.3,68.38,221.38,114.34,112.97,33.66,157.42,140.53,89.29,151.09,385.62,122.13,128.53,46.32,187.97,378.53
497,198.02,464.19,301.19,131.81,193.03,344.36,122.5,345.26,232.04,149.98,302.65,147.66,325.39,235.07,907.67,591.0,469.86,222.67,342.73,140.14,127.13,1162.67,137.19,616.25,381.76,655.9,141.17,232.37,106.29,129.59,554.44,993.63,559.5,157.3,157.41,430.93,205.35,196.15,1137.26,284.17,324.37,490.12,159.52,849.97,305.83,471.99,98.27,230.65,644.01,411.16,177.17,267.98
498,35.97,99.57,14.73,39.03,42.69,21.29,90.55,142.44,41.97,113.19,92.09,243.94,81.49,144.71,110.41,113.75,102.79,63.96,40.12,85.96,80.03,57.85,25.13,19.55,110.5,25.79,87.96,61.46,21.15,55.96,12.27,32.92,83.42,57.04,9.71,232.9,86.79,88.29,133.27,23.95,97.82,11.15,86.63,30.25,43.2,75.08,57.94,82.29,146.35,83.09,118.19,211.73
499,115.56,143.94,488.14,128.72,179.86,550.61,173.2,881.44,132.33,374.85,151.39,323.24,204.95,280.93,382.1,166.78,140.45,300.95,146.94,178.65,76.2,174.99,78.12,129.7,192.07,256.38,181.34,274.88,185.02,110.15,87.86,133.71,122.39,244.39,155.43,177.87,261.72,82.96,223.51,59.72,146.05,267.46,109.88,124.11,632.92,260.22,330.85,16.57,242.49,158.5,146.11,184.86
500,67.27,19.54,210.17,100.24,252.18,208.08,13.75,302.95,201.75,253.83,60.47,361.86,213.28,51.79,14.27,102.78,48.59,101.14,138.37,113.59,40.44,127.65,46.3,113.39,151.64,58.2,71.76,121.62,108.33,112.47,69.35,281.26,158.98,155.38,12.92,230.61,76.64,222.93,30.71,111.01,154.78,72.86,105.36,198.23,21.67,88.18,88.64,216.57,38.4,392.38,52.11,158.61
